,fecha,precio,año_hecho,año_renovado,metros_cuadrados,pisos,habitaciones,baños,calle,codigo_zip,estado,ciudad
177,2019-06-20,343430,1958-01-01,1970-01-01 00:00:00.000002013,756.0,1.0,4.0,2.0,1622 HANDLEY DR,75208.0,TX,DALLAS
178,2019-08-05,302940,1950-01-01,1970-01-01 00:00:00.000002013,326.0,1.0,2.0,1.0,4101 CINNABAR DR,75227.0,TX,DALLAS
179,2019-06-28,300770,1949-01-01,1970-01-01 00:00:00.000002013,445.0,1.0,2.0,1.0,3101 OUIDA AVE,75211.0,TX,DALLAS
180,2019-06-18,226150,1948-01-01,1970-01-01 00:00:00.000002013,369.0,1.0,3.0,1.0,4501 PRENTICE ST,75206.0,TX,DALLAS
181,2019-08-07,896250,1948-01-01,1970-01-01 00:00:00.000002013,671.0,1.0,4.0,2.0,10200 CAROLINA OAKS DR,75227.0,TX,DALLAS
182,2019-07-31,440110,1948-01-01,1970-01-01 00:00:00.000002013,594.0,2.0,4.0,2.0,2801 O BANNON DR,75224.0,TX,DALLAS
183,2019-08-07,301830,1948-01-01,1970-01-01 00:00:00.000002013,332.0,1.0,2.0,1.0,9600 BLUFFCREEK DR,75227.0,TX,DALLAS
184,2019-07-15,307180,1948-01-01,1970-01-01 00:00:00.000002013,411.0,2.0,4.0,1.0,4600 YEWPON AVE,75216.0,TX,DALLAS
185,2019-07-04,751720,1947-01-01,1970-01-01 00:00:00.000002013,555.0,1.0,3.0,2.0,3900 BASTILLE RD,75212.0,TX,DALLAS
186,2019-06-14,252670,1946-01-01,1970-01-01 00:00:00.000002013,381.0,1.0,3.0,1.0,5800 GRASSMERE LN,75205.0,TX,DALLAS
187,2019-06-25,331930,1945-01-01,1970-01-01 00:00:00.000002013,549.0,1.0,4.0,3.0,2800 LE CLERC AVE,75210.0,TX,DALLAS
188,2019-06-20,843450,1945-01-01,1970-01-01 00:00:00.000002013,945.0,1.0,4.0,2.0,600 FINLEY CT,75208.0,TX,DALLAS
189,2019-06-26,252790,1945-01-01,1970-01-01 00:00:00.000002013,405.0,1.0,2.0,1.0,3500 CAUTHORN DR,75210.0,TX,DALLAS
190,2019-06-28,607010,1945-01-01,1970-01-01 00:00:00.000002013,497.0,1.0,3.0,1.0,3100 DAWES DR,75211.0,TX,DALLAS
191,2019-06-19,405260,1945-01-01,1970-01-01 00:00:00.000002013,277.0,1.0,2.0,1.0,5500 LINDELL AVE,75206.0,TX,DALLAS
192,2019-07-22,320580,1930-01-01,1970-01-01 00:00:00.000002013,280.0,2.0,3.0,1.0,100 SEAGOVILLE RD,75217.0,TX,DALLAS
193,2019-08-06,310260,1930-01-01,1970-01-01 00:00:00.000002013,369.0,2.0,3.0,1.0,3900 MCNEIL ST,75227.0,TX,DALLAS
194,2019-07-24,850890,1930-01-01,1970-01-01 00:00:00.000002013,524.0,2.0,2.0,2.0,10701 CLEARBROOK LN,75218.0,TX,DALLAS
195,2019-06-10,660570,1927-01-01,1970-01-01 00:00:00.000002013,500.0,1.0,4.0,1.0,201 TILDEN ST,75203.0,TX,DALLAS
196,2019-07-30,576330,1927-01-01,1970-01-01 00:00:00.000002013,579.0,2.0,3.0,2.0,2700 SAMUELL BLVD,75223.0,TX,DALLAS
197,2019-07-23,466080,1927-01-01,1970-01-01 00:00:00.000002013,491.0,1.0,3.0,2.0,8500 OAK HAVEN LN,75217.0,TX,DALLAS
198,2019-06-11,476050,1927-01-01,1970-01-01 00:00:00.000002013,1088.0,2.0,6.0,3.0,200 STELLARIGA PL,75203.0,TX,DALLAS
199,2019-08-13,483160,1925-01-01,1970-01-01 00:00:00.000002013,381.0,1.0,2.0,1.0,1500 KILTARTAN DR,75228.0,TX,DALLAS
200,2019-07-31,367890,1925-01-01,1970-01-01 00:00:00.000002013,765.0,2.0,5.0,2.0,5800 DESCO DR,75225.0,TX,DALLAS
201,2019-07-31,258720,1923-01-01,1970-01-01 00:00:00.000002013,323.0,1.0,2.0,1.0,5901 BONNARD DR,75230.0,TX,DALLAS
202,2019-06-19,526640,1922-01-01,1970-01-01 00:00:00.000002013,555.0,2.0,3.0,2.0,1501 WYCLIFF AVE,75207.0,TX,DALLAS
203,2019-06-28,596610,1922-01-01,1970-01-01 00:00:00.000002013,338.0,1.0,2.0,2.0,4400 GINGER AVE,75211.0,TX,DALLAS
204,2019-06-14,587210,1984-01-01,1970-01-01 00:00:00.000002012,765.0,2.0,4.0,3.0,7001 PRESTON RD,75205.0,TX,DALLAS
205,2019-06-21,365300,1983-01-01,1970-01-01 00:00:00.000002012,567.0,2.0,3.0,2.0,1301 PLYMOUTH RD,75208.0,TX,DALLAS
206,2019-06-10,834370,1980-01-01,1970-01-01 00:00:00.000002012,689.0,2.0,4.0,3.0,2401 TAYLOR ST,75201.0,TX,DALLAS
207,2019-06-25,640800,1980-01-01,1970-01-01 00:00:00.000002012,704.0,2.0,4.0,3.0,7201 CAILLET ST,75209.0,TX,DALLAS
208,2019-07-31,453890,1970-01-01,1970-01-01 00:00:00.000002012,902.0,2.0,5.0,3.0,5800 LUPTON DR,75225.0,TX,DALLAS
209,2019-07-29,401050,1970-01-01,1970-01-01 00:00:00.000002012,957.0,1.0,3.0,3.0,5100 DEL ROY DR,75229.0,TX,DALLAS
210,2019-07-28,327480,1969-01-01,1970-01-01 00:00:00.000002012,378.0,1.0,3.0,1.0,3601 ROCKDALE DR,75220.0,TX,DALLAS
211,2019-08-14,307630,1969-01-01,1970-01-01 00:00:00.000002012,460.0,1.0,3.0,1.0,2901 LEESHIRE DR,75228.0,TX,DALLAS
212,2019-07-25,426480,1969-01-01,1970-01-01 00:00:00.000002012,582.0,1.0,3.0,2.0,1500 STEVENS ST,75218.0,TX,DALLAS
213,2019-07-10,270580,1969-01-01,1970-01-01 00:00:00.000002012,533.0,1.0,3.0,1.0,2625 EXLINE ST,75215.0,TX,DALLAS
214,2019-07-24,581480,1968-01-01,1970-01-01 00:00:00.000002012,686.0,1.0,4.0,2.0,10300 BEL AIRE DR,75218.0,TX,DALLAS
215,2019-06-24,466600,1968-01-01,1970-01-01 00:00:00.000002012,518.0,1.0,3.0,2.0,8901 DEVONSHIRE DR,75209.0,TX,DALLAS
216,2019-07-03,465830,1968-01-01,1970-01-01 00:00:00.000002012,1341.0,1.0,6.0,3.0,4000 SOLOMAN DR,75212.0,TX,DALLAS
217,2019-06-26,330280,1967-01-01,1970-01-01 00:00:00.000002012,415.0,1.0,3.0,1.0,5100 AUDREY ST,75210.0,TX,DALLAS
218,2019-06-12,185780,1967-01-01,1970-01-01 00:00:00.000002012,509.0,1.0,4.0,1.0,3501 ROCK CREEK DR,75204.0,TX,DALLAS
219,2019-06-26,258310,1967-01-01,1970-01-01 00:00:00.000002012,668.0,1.0,3.0,3.0,1300 CHALK HILL RD,75211.0,TX,DALLAS
220,2019-07-03,601050,1967-01-01,1970-01-01 00:00:00.000002012,539.0,1.0,3.0,2.0,4000 VINE MAPLE PL,75212.0,TX,DALLAS
221,2019-07-07,956140,1967-01-01,1970-01-01 00:00:00.000002012,981.0,2.0,3.0,2.0,4500 ROCKAWAY DR,75214.0,TX,DALLAS
222,2019-07-31,301340,1967-01-01,1970-01-01 00:00:00.000002012,564.0,1.0,3.0,2.0,1101 HOKE SMITH DR,75224.0,TX,DALLAS
223,2019-07-17,601370,1967-01-01,1970-01-01 00:00:00.000002012,887.0,1.0,5.0,3.0,9600 OAK GATE LN,75217.0,TX,DALLAS
224,2019-07-23,182850,1967-01-01,1970-01-01 00:00:00.000002012,680.0,2.0,3.0,2.0,1601 KEY BISCAYNE DR,75217.0,TX,DALLAS
225,2019-07-09,299790,1967-01-01,1970-01-01 00:00:00.000002012,238.0,1.0,1.0,1.0,1701 NOVELA WAY,75215.0,TX,DALLAS
226,2019-06-24,445090,1966-01-01,1970-01-01 00:00:00.000002012,604.0,1.0,3.0,2.0,4201 AERO DR,75209.0,TX,DALLAS
227,2019-08-06,1081850,1966-01-01,1970-01-01 00:00:00.000002012,1231.0,2.0,3.0,3.0,9400 GOSSAGE LN,75227.0,TX,DALLAS
228,2019-07-07,367280,1966-01-01,1970-01-01 00:00:00.000002012,500.0,1.0,3.0,2.0,6500 BLUE VALLEY LN,75214.0,TX,DALLAS
229,2019-06-18,227480,1966-01-01,1970-01-01 00:00:00.000002012,451.0,1.0,3.0,2.0,5710 MORNINGSIDE AVE,75206.0,TX,DALLAS
230,2019-06-28,465610,1966-01-01,1970-01-01 00:00:00.000002012,786.0,1.0,4.0,3.0,4532 MARCELL AVE,75211.0,TX,DALLAS
231,2019-06-07,641610,1948-01-01,1970-01-01 00:00:00.000002012,527.0,2.0,4.0,2.0,2900 MONTERREY PLZ,75201.0,TX,DALLAS
232,2019-06-26,453730,1948-01-01,1970-01-01 00:00:00.000002012,561.0,1.0,4.0,2.0,5301 HILDEBRAND ST,75211.0,TX,DALLAS
233,2019-06-26,266330,1946-01-01,1970-01-01 00:00:00.000002012,436.0,2.0,4.0,1.0,3100 WALDROP DR,75229.0,TX,DALLAS
234,2019-07-10,466970,1946-01-01,1970-01-01 00:00:00.000002012,494.0,1.0,3.0,1.0,2200 BETHURUM AVE,75215.0,TX,DALLAS
235,2019-07-16,111160,1930-01-01,1970-01-01 00:00:00.000002012,268.0,1.0,2.0,1.0,1900 HOLCOMB RD,75217.0,TX,DALLAS
236,2019-07-13,455310,1929-01-01,1970-01-01 00:00:00.000002012,460.0,2.0,3.0,1.0,3301 SOUTHERN OAKS BLVD,75216.0,TX,DALLAS
237,2019-07-06,1505140,1929-01-01,1970-01-01 00:00:00.000002012,1125.0,2.0,4.0,4.0,7100 TWIN TREE LN,75214.0,TX,DALLAS
238,2019-07-28,526410,1927-01-01,1970-01-01 00:00:00.000002012,399.0,1.0,2.0,1.0,9801 BOWMAN BLVD,75220.0,TX,DALLAS
239,2019-07-10,547650,1927-01-01,1970-01-01 00:00:00.000002012,314.0,1.0,2.0,1.0,2800 FARRAGUT ST,75215.0,TX,DALLAS
240,2019-07-16,530500,1926-01-01,1970-01-01 00:00:00.000002012,543.0,1.0,3.0,2.0,1300 WHITLEY DR,75217.0,TX,DALLAS
241,2019-06-29,479790,1925-01-01,1970-01-01 00:00:00.000002012,479.0,2.0,3.0,1.0,3300 SHELLEY BLVD,75211.0,TX,DALLAS
242,2019-06-11,471790,1922-01-01,1970-01-01 00:00:00.000002012,357.0,1.0,2.0,1.0,401 PECAN DR,75203.0,TX,DALLAS
243,2019-07-24,380700,1910-01-01,1970-01-01 00:00:00.000002012,725.0,2.0,3.0,3.0,9900 WOODGROVE DR,75218.0,TX,DALLAS
244,2019-08-07,582850,1903-01-01,1970-01-01 00:00:00.000002012,640.0,2.0,3.0,2.0,8900 ANGLECREST DR,75227.0,TX,DALLAS
245,2019-07-31,710400,1993-01-01,1970-01-01 00:00:00.000002011,1213.0,3.0,3.0,3.0,3901 LOST CREEK DR,75224.0,TX,DALLAS
246,2019-07-11,545740,1993-01-01,1970-01-01 00:00:00.000002011,664.0,2.0,4.0,3.0,701 WINTERS ST,75216.0,TX,DALLAS
247,2019-08-14,567660,1993-01-01,1970-01-01 00:00:00.000002011,783.0,2.0,3.0,3.0,1500 CHENAULT ST,75228.0,TX,DALLAS
248,2019-08-12,577500,1993-01-01,1970-01-01 00:00:00.000002011,762.0,2.0,4.0,3.0,1601 THALE DR,75228.0,TX,DALLAS
249,2019-06-27,890,1993-01-01,1970-01-01 00:00:00.000002011,680.0,2.0,4.0,3.0,2900 SEYMOUR DR,75229.0,TX,DALLAS
250,2019-08-14,562460,1992-01-01,1970-01-01 00:00:00.000002011,835.0,2.0,4.0,3.0,5100 BOCA RATON DR,75229.0,TX,DALLAS
251,2019-06-21,551150,1992-01-01,1970-01-01 00:00:00.000002011,722.0,1.0,2.0,2.0,900 THOMASSON DR,75208.0,TX,DALLAS
252,2019-07-28,563050,1992-01-01,1970-01-01 00:00:00.000002011,762.0,2.0,4.0,3.0,4601 MIRON DR,75220.0,TX,DALLAS
253,2019-07-18,852260,1991-01-01,1970-01-01 00:00:00.000002011,744.0,2.0,2.0,2.0,9801 TAMALPAIS DR,75217.0,TX,DALLAS
254,2019-07-10,259330,1991-01-01,1970-01-01 00:00:00.000002011,774.0,1.0,4.0,3.0,2501 WELLS ST,75215.0,TX,DALLAS
255,2019-06-27,432290,1990-01-01,1970-01-01 00:00:00.000002011,1049.0,2.0,4.0,3.0,2700 MATEUR ST,75211.0,TX,DALLAS
256,2019-07-20,653980,1990-01-01,1970-01-01 00:00:00.000002011,881.0,2.0,4.0,3.0,1143 CARBONA DR,75217.0,TX,DALLAS
257,2019-07-21,862370,1990-01-01,1970-01-01 00:00:00.000002011,1012.0,2.0,4.0,3.0,220 STONEPORT DR,75217.0,TX,DALLAS
258,2019-07-17,1097630,1990-01-01,1970-01-01 00:00:00.000002011,963.0,4.0,0.0,0.0,1859 RIVERWAY CIR,75217.0,TX,DALLAS
259,2019-07-28,443950,1990-01-01,1970-01-01 00:00:00.000002011,783.0,2.0,4.0,3.0,3301 PRESCOTT AVE,75219.0,TX,DALLAS
260,2019-07-28,377780,1990-01-01,1970-01-01 00:00:00.000002011,616.0,2.0,4.0,3.0,2500 PROGRAM DR,75220.0,TX,DALLAS
261,2019-07-30,249840,1990-01-01,1970-01-01 00:00:00.000002011,585.0,2.0,4.0,2.0,5400 WINSLOW AVE,75223.0,TX,DALLAS
262,2019-08-06,600610,1990-01-01,1970-01-01 00:00:00.000002011,835.0,2.0,2.0,3.0,9100 PINEHAVEN DR,75227.0,TX,DALLAS
263,2019-07-10,611480,1990-01-01,1970-01-01 00:00:00.000002011,631.0,2.0,4.0,2.0,2800 TUXEDO CT,75215.0,TX,DALLAS
264,2019-07-11,715610,1989-01-01,1970-01-01 00:00:00.000002011,823.0,2.0,3.0,3.0,1201 WHITAKER AVE,75216.0,TX,DALLAS
265,2019-06-28,1610770,1989-01-01,1970-01-01 00:00:00.000002011,1411.0,2.0,4.0,4.0,3300 GIBSONDELL AVE,75211.0,TX,DALLAS
266,2019-07-15,310970,1989-01-01,1970-01-01 00:00:00.000002011,588.0,1.0,3.0,3.0,3033 DAHLIA DR,75216.0,TX,DALLAS
267,2019-07-29,425380,1989-01-01,1970-01-01 00:00:00.000002011,607.0,2.0,3.0,3.0,3635 ALMAZAN DR,75220.0,TX,DALLAS
268,2019-06-20,1003060,1989-01-01,1970-01-01 00:00:00.000002011,1250.0,2.0,5.0,4.0,1600 NAVARO ST,75208.0,TX,DALLAS
269,2019-06-24,320510,1988-01-01,1970-01-01 00:00:00.000002011,872.0,2.0,3.0,3.0,200 YARMOUTH ST,75208.0,TX,DALLAS
270,2019-06-17,540480,1988-01-01,1970-01-01 00:00:00.000002011,847.0,1.0,4.0,2.0,4001 NORMANDY AVE,75205.0,TX,DALLAS
271,2019-06-12,376540,1988-01-01,1970-01-01 00:00:00.000002011,604.0,2.0,3.0,3.0,4601 CHRISTOPHER PL,75204.0,TX,DALLAS
272,2019-08-01,726870,1988-01-01,1970-01-01 00:00:00.000002011,1152.0,2.0,3.0,3.0,7400 COLGATE AVE,75225.0,TX,DALLAS
273,2019-08-14,413130,1988-01-01,1970-01-01 00:00:00.000002011,1088.0,2.0,4.0,4.0,2300 LUFIELD DR,75229.0,TX,DALLAS
274,2019-07-24,490670,1986-01-01,1970-01-01 00:00:00.000002011,604.0,2.0,3.0,2.0,426 BONDSTONE DR,75218.0,TX,DALLAS
275,2019-07-09,276810,1986-01-01,1970-01-01 00:00:00.000002011,579.0,1.0,3.0,3.0,2800 OAK LN,75215.0,TX,DALLAS
276,2019-07-28,442860,1985-01-01,1970-01-01 00:00:00.000002011,521.0,1.0,3.0,2.0,4400 FAIRWAY AVE,75219.0,TX,DALLAS
277,2019-07-29,195160,1985-01-01,1970-01-01 00:00:00.000002011,384.0,1.0,3.0,1.0,4101 WILADA DR,75220.0,TX,DALLAS
278,2019-07-15,478390,1985-01-01,1970-01-01 00:00:00.000002011,512.0,1.0,2.0,2.0,701 SLEETH ST,75216.0,TX,DALLAS
279,2019-07-15,1027590,1984-01-01,1970-01-01 00:00:00.000002011,1210.0,2.0,5.0,4.0,1701 MENTOR AVE,75216.0,TX,DALLAS
280,2019-06-26,543470,1984-01-01,1970-01-01 00:00:00.000002011,460.0,1.0,3.0,2.0,613 DWIGHT AVE,75211.0,TX,DALLAS
281,2019-06-28,410960,1983-01-01,1970-01-01 00:00:00.000002011,570.0,2.0,3.0,2.0,500 ANDREWS AVE,75211.0,TX,DALLAS
282,2019-08-14,536110,1983-01-01,1970-01-01 00:00:00.000002011,512.0,2.0,3.0,3.0,12300 BRITTANY CIR,75230.0,TX,DALLAS
283,2019-07-04,657130,1982-01-01,1970-01-01 00:00:00.000002011,671.0,1.0,4.0,2.0,1401 TERRE COLONY CT,75212.0,TX,DALLAS
284,2019-07-04,861500,1982-01-01,1970-01-01 00:00:00.000002011,978.0,2.0,3.0,2.0,901 WALKWAY ST,75212.0,TX,DALLAS
285,2019-06-27,1050950,1982-01-01,1970-01-01 00:00:00.000002011,1091.0,2.0,4.0,3.0,1201 WALTER DR,75211.0,TX,DALLAS
286,2019-06-20,595630,1982-01-01,1970-01-01 00:00:00.000002011,735.0,1.0,4.0,3.0,1601 VAUGHAN CT,75208.0,TX,DALLAS
287,2019-07-23,688270,1981-01-01,1970-01-01 00:00:00.000002011,1113.0,2.0,3.0,3.0,8300 PLAINVIEW DR,75217.0,TX,DALLAS
288,2019-07-22,4670210,1981-01-01,1970-01-01 00:00:00.000002011,2987.0,1.0,5.0,7.0,8300 LAKE ANNA DR,75217.0,TX,DALLAS
289,2019-08-13,338500,1971-01-01,1970-01-01 00:00:00.000002011,917.0,1.0,3.0,2.0,8700 TUDOR PL,75228.0,TX,DALLAS
290,2019-07-28,251500,1971-01-01,1970-01-01 00:00:00.000002011,323.0,1.0,3.0,1.0,2801 ANODE LN,75220.0,TX,DALLAS
291,2019-07-21,266980,1970-01-01,1970-01-01 00:00:00.000002011,323.0,1.0,3.0,1.0,500 PALMETTO DR,75217.0,TX,DALLAS
292,2019-07-29,259700,1970-01-01,1970-01-01 00:00:00.000002011,500.0,1.0,3.0,1.0,10005 TECHNOLOGY BLVD,75220.0,TX,DALLAS
293,2019-07-03,168830,1970-01-01,1970-01-01 00:00:00.000002011,378.0,1.0,3.0,1.0,4001 HOLLY LEAF CT,75212.0,TX,DALLAS
294,2019-06-13,298970,1969-01-01,1970-01-01 00:00:00.000002011,411.0,1.0,3.0,2.0,1700 RIPLEY ST,75204.0,TX,DALLAS
295,2019-07-07,201660,1969-01-01,1970-01-01 00:00:00.000002011,335.0,1.0,3.0,1.0,6700 SANTA MARIA LN,75214.0,TX,DALLAS
296,2019-06-20,272780,1968-01-01,1970-01-01 00:00:00.000002011,332.0,1.0,3.0,1.0,1401 HAINES AVE,75208.0,TX,DALLAS
297,2019-07-31,460300,1968-01-01,1970-01-01 00:00:00.000002011,558.0,1.0,3.0,3.0,2500 JIM LOFTIN RD,75224.0,TX,DALLAS
298,2019-06-07,367060,1958-01-01,1970-01-01 00:00:00.000002011,390.0,1.0,3.0,1.0,2901 BOOKHOUT ST,75201.0,TX,DALLAS
299,2019-06-17,339350,1956-01-01,1970-01-01 00:00:00.000002011,375.0,1.0,3.0,1.0,3501 CORNELL AVE,75205.0,TX,DALLAS
300,2019-08-13,481060,1956-01-01,1970-01-01 00:00:00.000002011,479.0,1.0,3.0,1.0,2100 ARNOLD PL,75228.0,TX,DALLAS
301,2019-06-07,752600,1955-01-01,1970-01-01 00:00:00.000002011,750.0,1.0,3.0,3.0,2100 SAINT PAUL ST,75201.0,TX,DALLAS
302,2019-06-19,1060950,1955-01-01,1970-01-01 00:00:00.000002011,728.0,1.0,4.0,2.0,1301 CONANT ST,75207.0,TX,DALLAS
303,2019-07-15,348450,1954-01-01,1970-01-01 00:00:00.000002011,524.0,1.0,3.0,2.0,4201 CICERO ST,75216.0,TX,DALLAS
304,2019-07-30,626900,1954-01-01,1970-01-01 00:00:00.000002011,844.0,1.0,5.0,3.0,1401 BRUNNER AVE,75224.0,TX,DALLAS
305,2019-07-31,660110,1954-01-01,1970-01-01 00:00:00.000002011,396.0,1.0,3.0,1.0,4201 BROOK SPRING DR,75224.0,TX,DALLAS
306,2019-08-12,283150,1954-01-01,1970-01-01 00:00:00.000002011,558.0,1.0,4.0,2.0,12101 PRESTONRIDGE RD,75230.0,TX,DALLAS
307,2019-07-16,451000,1953-01-01,1970-01-01 00:00:00.000002011,738.0,1.0,4.0,3.0,8400 TACKETT ST,75217.0,TX,DALLAS
308,2019-07-15,486160,1953-01-01,1970-01-01 00:00:00.000002011,415.0,1.0,4.0,2.0,1201 MONTAGUE AVE,75216.0,TX,DALLAS
309,2019-06-25,301950,1953-01-01,1970-01-01 00:00:00.000002011,363.0,1.0,3.0,1.0,6501 STARLING CIR,75209.0,TX,DALLAS
310,2019-06-07,653440,1946-01-01,1970-01-01 00:00:00.000002011,604.0,2.0,4.0,2.0,2401 MAHON ST,75201.0,TX,DALLAS
311,2019-06-24,369250,1943-01-01,1970-01-01 00:00:00.000002011,287.0,1.0,2.0,1.0,4301 HOPKINS AVE,75209.0,TX,DALLAS
312,2019-06-24,560450,1943-01-01,1970-01-01 00:00:00.000002011,549.0,2.0,4.0,1.0,2300 GLADSTONE DR,75208.0,TX,DALLAS
313,2019-06-25,527170,1940-01-01,1970-01-01 00:00:00.000002011,543.0,2.0,3.0,2.0,5101 ARTEMESIA LN,75209.0,TX,DALLAS
314,2019-07-04,741140,1935-01-01,1970-01-01 00:00:00.000002011,1286.0,2.0,5.0,4.0,6600 HIGHGATE LN,75214.0,TX,DALLAS
315,2019-07-25,725810,1920-01-01,1970-01-01 00:00:00.000002011,762.0,2.0,6.0,2.0,8800 ANTRIM DR,75218.0,TX,DALLAS
316,2019-07-25,513700,1919-01-01,1970-01-01 00:00:00.000002011,463.0,2.0,4.0,1.0,9400 HOBART ST,75218.0,TX,DALLAS
317,2019-07-03,451000,1918-01-01,1970-01-01 00:00:00.000002011,372.0,1.0,3.0,1.0,3800 PEORIA ST,75212.0,TX,DALLAS
318,2019-08-05,1203300,1907-01-01,1970-01-01 00:00:00.000002011,698.0,2.0,4.0,2.0,4500 LAWNVIEW AVE,75227.0,TX,DALLAS
319,2019-07-30,891930,1904-01-01,1970-01-01 00:00:00.000002011,847.0,2.0,4.0,1.0,9823 PARK LANE CT,75220.0,TX,DALLAS
320,2019-08-06,1062070,1993-01-01,1970-01-01 00:00:00.000002010,1442.0,2.0,4.0,3.0,3600 DARBY DR,75227.0,TX,DALLAS
321,2019-06-07,443200,1993-01-01,1970-01-01 00:00:00.000002010,600.0,2.0,3.0,3.0,1717 ARTS PLZ,75201.0,TX,DALLAS
322,2019-07-28,653360,1993-01-01,1970-01-01 00:00:00.000002010,805.0,2.0,4.0,3.0,2400 VICTORY PARK LN,75219.0,TX,DALLAS
323,2019-07-24,1242030,1993-01-01,1970-01-01 00:00:00.000002010,1189.0,2.0,4.0,4.0,10926 COLBERT WAY,75218.0,TX,DALLAS
324,2019-06-18,289700,1993-01-01,1970-01-01 00:00:00.000002010,664.0,2.0,3.0,3.0,5101 VANDERBILT AVE,75206.0,TX,DALLAS
325,2019-07-27,546620,1993-01-01,1970-01-01 00:00:00.000002010,713.0,2.0,4.0,3.0,7901 GLADE HILL CT,75218.0,TX,DALLAS
326,2019-06-09,332520,1993-01-01,1970-01-01 00:00:00.000002010,796.0,2.0,4.0,3.0,2001 CADIZ ST,75201.0,TX,DALLAS
327,2019-07-03,356610,1993-01-01,1970-01-01 00:00:00.000002010,771.0,1.0,3.0,3.0,2000 KRAFT ST,75212.0,TX,DALLAS
328,2019-07-31,803360,1992-01-01,1970-01-01 00:00:00.000002010,963.0,2.0,4.0,3.0,5949 SHERRY LN,75225.0,TX,DALLAS
329,2019-06-12,1810,1992-01-01,1970-01-01 00:00:00.000002010,1137.0,2.0,4.0,4.0,10800 BEAUTY LN,75229.0,TX,DALLAS
330,2019-08-05,328540,1992-01-01,1970-01-01 00:00:00.000002010,777.0,2.0,3.0,2.0,3200 POPLAR SPRINGS LN,75227.0,TX,DALLAS
331,2019-06-26,512890,1990-01-01,1970-01-01 00:00:00.000002010,619.0,2.0,3.0,3.0,3300 BORICH ST,75210.0,TX,DALLAS
332,2019-08-05,244990,1990-01-01,1970-01-01 00:00:00.000002010,351.0,2.0,2.0,2.0,8240 MOBERLY LN,75227.0,TX,DALLAS
333,2019-07-30,303280,1990-01-01,1970-01-01 00:00:00.000002010,643.0,2.0,3.0,3.0,11425 LAMPLIGHTER LN,75229.0,TX,DALLAS
334,2019-07-17,296960,1990-01-01,1970-01-01 00:00:00.000002010,732.0,1.0,4.0,3.0,10300 CRADLEROCK DR,75217.0,TX,DALLAS
335,2019-07-11,315810,1989-01-01,1970-01-01 00:00:00.000002010,1015.0,2.0,3.0,3.0,10600 BRIDGE HOLLOW CT,75229.0,TX,DALLAS
336,2019-07-07,350200,1989-01-01,1970-01-01 00:00:00.000002010,884.0,2.0,3.0,3.0,6100 SAINT MORITZ AVE,75214.0,TX,DALLAS
337,2019-07-15,280050,1989-01-01,1970-01-01 00:00:00.000002010,668.0,2.0,4.0,2.0,11200 SHERMAN AVE,75229.0,TX,DALLAS
338,2019-07-23,771540,1989-01-01,1970-01-01 00:00:00.000002010,951.0,2.0,3.0,2.0,10300 CORY ST,75217.0,TX,DALLAS
339,2019-07-11,652870,1988-01-01,1970-01-01 00:00:00.000002010,908.0,2.0,4.0,3.0,2900 VANDERVORT DR,75216.0,TX,DALLAS
340,2019-07-04,352030,1988-01-01,1970-01-01 00:00:00.000002010,710.0,2.0,3.0,3.0,2001 PROGRESSIVE DR,75212.0,TX,DALLAS
341,2019-07-15,392530,1988-01-01,1970-01-01 00:00:00.000002010,637.0,2.0,4.0,3.0,12501 WELLEART AVE,75216.0,TX,DALLAS
342,2019-07-29,1296530,1988-01-01,1970-01-01 00:00:00.000002010,1490.0,2.0,0.0,0.0,4900 RADBROOK PL,75220.0,TX,DALLAS
343,2019-08-02,235320,1986-01-01,1970-01-01 00:00:00.000002010,354.0,1.0,3.0,1.0,6901 CHACKBAY LN,75227.0,TX,DALLAS
344,2019-06-27,401460,1986-01-01,1970-01-01 00:00:00.000002010,216.0,2.0,2.0,1.0,3955 MATHER CT,75211.0,TX,DALLAS
345,2019-07-04,475260,1986-01-01,1970-01-01 00:00:00.000002010,530.0,2.0,2.0,2.0,6800 TRAMMEL DR,75214.0,TX,DALLAS
346,2019-07-31,495160,1985-01-01,1970-01-01 00:00:00.000002010,515.0,1.0,3.0,2.0,3522 CONWAY ST,75224.0,TX,DALLAS
347,2019-07-25,330980,1985-01-01,1970-01-01 00:00:00.000002010,585.0,2.0,3.0,3.0,1000 WATERFORD DR,75218.0,TX,DALLAS
348,2019-08-07,456330,1984-01-01,1970-01-01 00:00:00.000002010,539.0,1.0,3.0,2.0,7100 LONDON FOG DR,75227.0,TX,DALLAS
349,2019-07-24,210380,1984-01-01,1970-01-01 00:00:00.000002010,485.0,1.0,3.0,2.0,10100 BARONNE CIR,75218.0,TX,DALLAS
350,2019-06-07,278440,1983-01-01,1970-01-01 00:00:00.000002010,384.0,1.0,3.0,2.0,2817 ROUTH ST,75201.0,TX,DALLAS
351,2019-07-31,478540,1983-01-01,1970-01-01 00:00:00.000002010,488.0,1.0,3.0,2.0,1600 DAY STAR DR,75224.0,TX,DALLAS
352,2019-08-15,291270,1983-01-01,1970-01-01 00:00:00.000002010,573.0,2.0,3.0,2.0,3500 CORAL GABLES DR,75229.0,TX,DALLAS
353,2019-07-22,251510,1982-01-01,1970-01-01 00:00:00.000002010,402.0,2.0,2.0,2.0,200 GLENVIEW ST,75217.0,TX,DALLAS
